Thoi_gian,Vi_do,Kinh_do,Dich_vu,Quan_Huyen,Quang_duong_km,Thoi_gian_phut
2024-06-23 18:13:23,10.772805,106.705081,GrabBike,Quận 1,5.85,41.0
2024-06-23 18:19:39,10.77208,106.702964,GrabCar,Quận 1,5.44,42.5
2024-06-23 18:21:31,10.771576,106.690766,GrabBike,Quận 1,7.26,51.4
2024-06-23 18:25:40,10.772499,106.705076,BeCar,Quận 1,9.56,61.2
2024-06-23 18:33:15,10.769398,106.696201,GrabBike,Quận 1,2.3,24.5
2024-06-23 18:36:51,10.7802,106.748907,GrabBike,Quận 2,2.77,20.1
2024-06-23 18:37:15,10.803569,106.741531,Gojek,Quận 2,2.81,19.6
2024-06-23 18:37:20,10.806538,106.661307,GrabBike,Tân Bình,2.52,16.2
2024-06-23 18:47:16,10.78952,106.688304,GrabCar,Quận 3,2.0,13.9
2024-06-23 19:03:16,10.772796,106.679522,GrabBike,Quận 3,4.51,27.0
2024-06-23 19:20:23,10.775998,106.701371,GrabBike,Quận 1,3.22,18.8
2024-06-23 19:51:41,10.772937,106.702144,Gojek,Quận 1,7.16,35.9
2024-06-23 19:58:10,10.777801,106.697832,GrabBike,Quận 1,9.62,59.4
2024-06-23 20:01:47,10.782481,106.69083,GrabCar,Quận 3,4.53,30.2
2024-06-23 20:05:04,10.772134,106.704242,BeCar,Quận 1,8.07,61.3
2024-06-23 20:06:14,10.768203,106.691526,GrabCar,Quận 1,4.53,26.4
2024-06-23 20:18:34,10.784145,106.702559,BeBike,Quận 1,8.7,56.1
2024-06-23 20:33:46,10.778766,106.696013,BeBike,Quận 1,11.4,83.9
2024-06-23 20:38:42,10.771134,106.696838,GrabBike,Quận 1,2.82,27.9
2024-06-23 20:42:26,10.778173,106.701419,GrabCar,Quận 1,6.84,53.2
2024-06-23 20:58:53,10.770882,106.698019,GrabBike,Quận 1,5.5,34.5
2024-06-23 21:08:51,10.777635,106.707279,GrabBike,Quận 1,3.68,22.1
2024-06-23 21:21:27,10.77734,106.700451,Gojek,Quận 1,2.09,16.0
2024-06-23 21:27:33,10.781008,106.69754,GrabBike,Quận 1,4.82,39.7
2024-06-23 21:38:20,10.774526,106.700636,GrabBike,Quận 1,4.48,21.6
2024-06-23 22:01:13,10.810666,106.66594,GrabBike,Tân Bình,3.32,25.3
2024-06-23 22:09:21,10.771164,106.697159,BeCar,Quận 1,2.9,24.3
2024-06-23 22:10:38,10.776714,106.699427,GrabBike,Quận 1,18.72,93.7
2024-06-23 22:33:42,10.773773,106.699403,BeBike,Quận 1,2.96,18.6
2024-06-23 22:49:10,10.779441,106.698424,BeBike,Quận 1,6.92,47.1
2024-06-23 22:49:35,10.775673,106.704428,GrabBike,Quận 1,4.82,34.2
2024-06-23 22:52:36,10.742705,106.717672,BeBike,Quận 7,7.23,43.8
2024-06-23 22:59:06,10.8049,106.731994,Gojek,Quận 2,1.04,8.7
2024-06-23 23:05:34,10.773542,106.690663,GrabCar,Quận 1,12.13,56.4
2024-06-23 23:08:46,10.811789,106.668891,GrabBike,Tân Bình,2.94,17.4
2024-06-23 23:17:03,10.779623,106.693861,GrabCar,Quận 1,2.58,15.8
2024-06-23 23:21:55,10.780031,106.696396,GrabBike,Quận 1,11.98,78.8
2024-06-23 23:37:42,10.812371,106.654988,Gojek,Tân Bình,5.55,33.3
2024-06-23 23:40:05,10.771703,106.707291,GrabBike,Quận 1,4.68,43.1
2024-06-23 23:52:47,10.781306,106.684249,GrabCar,Quận 3,2.26,14.0
2024-06-24 00:04:11,10.802035,106.67078,GrabBike,Tân Bình,3.07,20.8
2024-06-24 00:08:04,10.778349,106.682986,GrabBike,Quận 3,7.49,38.5
2024-06-24 00:09:47,10.7237,106.720622,GrabBike,Quận 7,5.23,33.8
2024-06-24 00:15:44,10.803094,106.758726,GrabCar,Quận 2,1.52,13.3
2024-06-24 00:23:55,10.804888,106.744192,GrabCar,Quận 2,8.42,52.9
2024-06-24 00:44:56,10.781174,106.699946,Gojek,Quận 1,3.53,26.6
2024-06-24 00:54:56,10.777315,106.704512,GrabBike,Quận 1,8.89,67.8
2024-06-24 01:05:19,10.811707,106.650495,GrabBike,Tân Bình,4.1,33.3
2024-06-24 01:30:40,10.748284,106.72969,Gojek,Quận 7,4.85,35.6
2024-06-24 01:48:22,10.78498,106.689928,GrabBike,Quận 3,7.99,34.5
2024-06-24 01:53:55,10.736118,106.728198,GrabCar,Quận 7,3.67,34.6
2024-06-24 02:07:47,10.778177,106.699773,GrabBike,Quận 1,3.18,24.9
2024-06-24 02:25:12,10.771597,106.705253,BeCar,Quận 1,2.11,19.7
2024-06-24 02:28:58,10.783026,106.707481,GrabBike,Quận 1,4.98,22.6
2024-06-24 02:55:36,10.774168,106.682082,BeBike,Quận 3,3.62,19.8
2024-06-24 03:09:06,10.797135,106.755657,BeCar,Quận 2,6.28,40.6
2024-06-24 03:35:55,10.780772,106.698201,BeBike,Quận 1,3.88,26.1
2024-06-24 03:39:40,10.741779,106.707164,GrabCar,Quận 7,5.93,43.1
2024-06-24 03:48:22,10.783926,106.678112,Gojek,Quận 3,5.75,35.7
2024-06-24 04:00:15,10.772856,106.688602,GrabCar,Quận 3,3.1,25.4
2024-06-24 04:22:43,10.791941,106.731787,BeBike,Quận 2,8.61,48.2
2024-06-24 04:33:15,10.776192,106.69113,GrabBike,Quận 1,2.96,23.1
2024-06-24 05:03:12,10.788651,106.734721,GrabBike,Quận 2,1.69,16.3
2024-06-24 05:05:17,10.771729,106.693521,GrabCar,Quận 1,3.92,35.9
2024-06-24 05:40:49,10.77432,106.691942,GrabBike,Quận 1,1.63,18.2
2024-06-24 05:43:06,10.781499,106.683699,Gojek,Quận 3,5.0,35.9
2024-06-24 05:45:29,10.745196,106.729778,GrabBike,Quận 7,3.09,21.8
2024-06-24 05:54:51,10.786837,106.684575,BeBike,Quận 3,8.35,58.9
2024-06-24 06:32:50,10.800816,106.660385,GrabBike,Tân Bình,5.13,42.7
2024-06-24 06:37:32,10.797184,106.745894,GrabBike,Quận 2,1.63,14.5
2024-06-24 06:52:18,10.778613,106.702487,GrabCar,Quận 1,4.77,28.4
2024-06-24 07:04:56,10.802959,106.758319,GrabCar,Quận 2,17.66,120.0
2024-06-24 07:05:12,10.787128,106.678911,GrabBike,Quận 3,8.47,62.5
2024-06-24 07:23:00,10.784649,106.702665,GrabBike,Quận 1,9.01,46.9
2024-06-24 07:54:03,10.779788,106.690416,GrabBike,Quận 1,13.12,84.1
2024-06-24 07:55:30,10.77615,106.701277,BeCar,Quận 1,6.94,47.7
2024-06-24 08:31:45,10.772735,106.691498,BeBike,Quận 1,3.42,18.2
2024-06-24 08:38:42,10.777052,106.698033,BeBike,Quận 1,8.37,49.6
2024-06-24 09:09:54,10.768749,106.69935,Gojek,Quận 1,7.14,35.8
2024-06-24 09:38:34,10.797154,106.660614,BeBike,Tân Bình,3.49,17.3
2024-06-24 09:40:32,10.776867,106.691587,GrabBike,Quận 3,3.12,14.4
2024-06-24 09:54:08,10.795695,106.664001,BeCar,Tân Bình,4.89,28.9
2024-06-24 09:58:12,10.770583,106.695747,GrabBike,Quận 1,1.73,9.9
2024-06-24 10:27:46,10.784598,106.759854,GrabBike,Quận 2,3.11,26.0
2024-06-24 10:40:30,10.76855,106.699744,GrabBike,Quận 1,5.23,41.7
2024-06-24 10:47:10,10.782945,106.68881,GrabBike,Quận 3,1.97,16.3
2024-06-24 10:52:08,10.778642,106.694164,GrabBike,Quận 1,4.41,34.9
2024-06-24 10:56:23,10.782765,106.69165,GrabCar,Quận 3,1.7,13.8
2024-06-24 11:20:18,10.782424,106.698163,GrabCar,Quận 1,1.99,12.9
2024-06-24 11:20:25,10.791935,106.733987,GrabBike,Quận 2,1.3,12.2
2024-06-24 11:28:31,10.794248,106.738407,GrabBike,Quận 2,6.64,39.0
2024-06-24 11:30:27,10.797162,106.661855,BeCar,Tân Bình,3.09,18.7
2024-06-24 11:32:47,10.768766,106.692162,GrabBike,Quận 1,16.01,92.5
2024-06-24 11:38:46,10.771724,106.707831,BeBike,Quận 1,3.32,22.2
2024-06-24 11:53:21,10.744254,106.721253,GrabBike,Quận 7,4.04,25.7
2024-06-24 12:01:40,10.776186,106.685265,GrabBike,Quận 3,4.09,22.9
2024-06-24 12:04:34,10.73947,106.705137,BeBike,Quận 7,2.08,11.3
2024-06-24 12:19:06,10.784794,106.701282,GrabBike,Quận 1,5.18,43.0
2024-06-24 12:21:09,10.749647,106.719072,BeCar,Quận 7,4.67,35.4
2024-06-24 12:30:29,10.738705,106.718844,GrabBike,Quận 7,4.49,32.0
2024-06-24 12:35:24,10.79519,106.671247,Gojek,Tân Bình,3.49,21.7
2024-06-24 12:36:24,10.775633,106.698477,BeBike,Quận 1,4.35,25.9
2024-06-24 12:51:36,10.778479,106.684057,BeCar,Quận 3,2.0,15.0
2024-06-24 12:55:40,10.741767,106.726019,GrabBike,Quận 7,7.03,52.0
2024-06-24 13:36:10,10.800209,106.75924,BeBike,Quận 2,4.03,33.0
2024-06-24 13:38:50,10.77465,106.696101,BeCar,Quận 1,10.99,88.7
2024-06-24 13:50:52,10.77639,106.692779,Gojek,Quận 1,5.79,43.8
2024-06-24 13:51:42,10.798951,106.747434,GrabBike,Quận 2,4.17,31.2
2024-06-24 13:51:51,10.775804,106.690096,GrabBike,Quận 3,4.88,38.8
2024-06-24 14:02:01,10.795477,106.731021,BeBike,Quận 2,6.44,36.2
2024-06-24 14:02:32,10.784913,106.756733,GrabBike,Quận 2,7.22,54.3
2024-06-24 14:13:05,10.731431,106.734531,GrabBike,Quận 7,3.8,30.9
2024-06-24 14:24:42,10.777006,106.693742,GrabCar,Quận 1,6.01,30.1
2024-06-24 14:34:26,10.778096,106.691842,GrabCar,Quận 1,4.08,31.2
2024-06-24 14:44:51,10.781728,106.701301,GrabCar,Quận 1,12.53,95.2
2024-06-24 14:49:25,10.748918,106.725703,GrabBike,Quận 7,4.8,39.9
2024-06-24 14:50:41,10.772885,106.68467,GrabCar,Quận 3,10.08,83.7
2024-06-24 15:18:46,10.777032,106.706502,GrabBike,Quận 1,7.21,45.2
2024-06-24 15:23:23,10.775352,106.700683,BeBike,Quận 1,5.88,35.3
2024-06-24 15:26:00,10.771161,106.694403,GrabBike,Quận 1,8.75,66.6
2024-06-24 15:26:57,10.793715,106.75091,GrabBike,Quận 2,5.54,37.2
2024-06-24 15:34:37,10.803709,106.660817,GrabCar,Tân Bình,1.94,18.0
2024-06-24 15:37:39,10.80012,106.667453,GrabCar,Tân Bình,3.67,15.9
2024-06-24 15:41:13,10.768093,106.69923,GrabBike,Quận 1,4.37,36.1
2024-06-24 16:16:10,10.720107,106.722804,GrabCar,Quận 7,5.12,32.6
2024-06-24 16:26:01,10.768525,106.706921,GrabCar,Quận 1,7.5,48.3
2024-06-24 16:51:42,10.804559,106.667101,GrabCar,Tân Bình,2.96,14.4
2024-06-24 17:08:00,10.782511,106.694238,BeBike,Quận 1,1.42,11.2
2024-06-24 17:20:58,10.777181,106.705542,GrabBike,Quận 1,3.41,21.1
2024-06-24 17:28:34,10.777142,106.69707,Gojek,Quận 1,6.05,36.4
2024-06-24 17:54:58,10.77864,106.683378,GrabBike,Quận 3,4.4,31.4
2024-06-24 18:07:24,10.807309,106.651142,GrabCar,Tân Bình,2.55,11.7
2024-06-24 18:09:53,10.775062,106.700091,GrabBike,Quận 1,6.11,31.8
2024-06-24 18:10:13,10.781368,106.69954,BeBike,Quận 1,5.41,33.1
2024-06-24 18:27:01,10.803154,106.743313,GrabCar,Quận 2,4.08,21.0
2024-06-24 19:05:43,10.779064,106.690316,Gojek,Quận 1,24.34,120.0
2024-06-24 19:13:47,10.772054,106.704678,GrabBike,Quận 1,1.78,11.8
2024-06-24 19:14:44,10.782552,106.691246,BeBike,Quận 3,2.66,25.3
2024-06-24 19:17:38,10.798822,106.74349,GrabBike,Quận 2,6.45,39.0
2024-06-24 19:44:54,10.781238,106.69842,GrabBike,Quận 1,4.53,38.9
2024-06-24 20:03:37,10.729905,106.706413,BeCar,Quận 7,3.41,29.8
2024-06-24 20:08:56,10.782716,106.697541,GrabBike,Quận 1,2.58,22.2
2024-06-24 20:23:03,10.779648,106.692755,BeCar,Quận 1,1.98,18.1
2024-06-24 20:28:28,10.782092,106.704836,GrabBike,Quận 1,7.42,51.1
2024-06-24 20:35:44,10.804643,106.666804,GrabCar,Tân Bình,4.18,34.0
2024-06-24 21:02:33,10.776865,106.699941,GrabCar,Quận 1,7.2,38.2
2024-06-24 21:07:00,10.812776,106.674173,Gojek,Tân Bình,1.74,12.6
2024-06-24 21:14:03,10.774247,106.695971,GrabBike,Quận 1,9.22,67.3
2024-06-24 21:15:43,10.773165,106.703874,GrabBike,Quận 1,6.47,43.5
2024-06-24 21:33:21,10.798072,106.731314,GrabCar,Quận 2,3.13,13.8
2024-06-24 22:01:39,10.796769,106.666155,BeBike,Tân Bình,6.3,47.2
2024-06-24 22:16:44,10.772674,106.691648,GrabBike,Quận 1,6.15,41.0
2024-06-24 22:20:01,10.803273,106.671937,GrabBike,Tân Bình,7.62,47.2
2024-06-24 22:22:42,10.802326,106.667391,BeBike,Tân Bình,3.47,13.0
2024-06-24 22:27:10,10.78331,106.693048,BeBike,Quận 1,2.35,20.9
2024-06-24 22:33:05,10.782975,106.690707,GrabBike,Quận 3,1.93,11.5
2024-06-24 22:41:12,10.771288,106.707797,GrabCar,Quận 1,3.12,27.1
2024-06-24 22:44:41,10.778572,106.681045,GrabBike,Quận 3,1.57,17.4
2024-06-24 22:51:24,10.800945,106.744037,BeBike,Quận 2,6.6,37.1
2024-06-24 23:06:20,10.779402,106.698813,GrabBike,Quận 1,3.43,22.1
2024-06-24 23:29:56,10.77894,106.690637,GrabBike,Quận 1,2.34,20.5
2024-06-24 23:31:32,10.773953,106.701832,GrabCar,Quận 1,7.63,35.3
2024-06-24 23:39:46,10.730523,106.728273,BeCar,Quận 7,5.56,39.0
2024-06-24 23:55:41,10.814218,106.650935,GrabBike,Tân Bình,4.2,34.4
2024-06-25 00:03:54,10.78254,106.693043,GrabBike,Quận 1,11.87,80.9
2024-06-25 00:11:11,10.788512,106.691255,GrabBike,Quận 3,7.19,46.4
2024-06-25 00:45:00,10.777676,106.698622,BeCar,Quận 1,4.61,22.3
2024-06-25 00:46:33,10.81017,106.672951,BeCar,Tân Bình,4.87,24.8
2024-06-25 00:59:20,10.776184,106.683354,BeCar,Quận 3,1.67,18.5
2024-06-25 01:02:33,10.732526,106.730375,GrabBike,Quận 7,1.92,9.7
2024-06-25 01:11:28,10.770328,106.701215,GrabBike,Quận 1,2.15,13.5
2024-06-25 01:30:04,10.778317,106.690397,GrabBike,Quận 3,1.48,5.7
2024-06-25 01:31:53,10.801796,106.674449,BeCar,Tân Bình,3.29,21.3
2024-06-25 02:06:07,10.780391,106.737187,GrabBike,Quận 2,15.44,66.6
2024-06-25 02:14:15,10.780232,106.681589,GrabCar,Quận 3,3.31,21.5
2024-06-25 02:16:26,10.809748,106.670364,GrabBike,Tân Bình,5.32,20.7
2024-06-25 02:17:24,10.779858,106.707467,GrabCar,Quận 1,6.53,36.9
2024-06-25 02:34:57,10.780209,106.691717,GrabBike,Quận 3,3.77,22.9
2024-06-25 02:44:32,10.783115,106.755378,GrabBike,Quận 2,4.82,29.8
2024-06-25 02:49:36,10.721153,106.720957,GrabBike,Quận 7,3.62,29.1
2024-06-25 02:54:09,10.804689,106.671407,GrabBike,Tân Bình,2.96,27.5
2024-06-25 03:02:06,10.779912,106.697939,BeBike,Quận 1,4.72,28.2
2024-06-25 03:53:24,10.802392,106.756576,GrabCar,Quận 2,3.52,18.5
2024-06-25 04:11:32,10.76842,106.705678,GrabBike,Quận 1,2.95,23.1
2024-06-25 04:27:27,10.776952,106.705101,GrabBike,Quận 1,3.83,21.7
2024-06-25 04:39:12,10.798626,106.653777,GrabBike,Tân Bình,2.77,18.4
2024-06-25 04:55:25,10.780277,106.694956,GrabBike,Quận 1,9.19,60.0
2024-06-25 05:09:21,10.736765,106.725664,GrabCar,Quận 7,7.57,37.4
2024-06-25 05:11:03,10.782987,106.687786,GrabBike,Quận 3,7.55,31.8
2024-06-25 05:11:46,10.783166,106.683308,GrabBike,Quận 3,3.74,27.4
2024-06-25 05:23:19,10.79681,106.671384,GrabBike,Tân Bình,2.21,13.4
2024-06-25 05:35:59,10.80115,106.73017,GrabCar,Quận 2,7.61,38.5
2024-06-25 05:44:06,10.787136,106.680114,GrabCar,Quận 3,1.59,14.5
2024-06-25 06:00:00,10.773659,106.69744,GrabBike,Quận 1,9.81,65.2
2024-06-25 06:39:01,10.796991,106.732772,BeCar,Quận 2,14.55,90.8
2024-06-25 06:49:25,10.782053,106.706969,GrabCar,Quận 1,8.4,46.4
2024-06-25 06:53:04,10.784196,106.691653,GrabCar,Quận 1,4.51,34.7
2024-06-25 07:00:30,10.813388,106.664196,GrabBike,Tân Bình,2.18,8.6
2024-06-25 07:07:48,10.780358,106.706751,GrabCar,Quận 1,3.57,19.3
2024-06-25 07:14:57,10.73983,106.718702,GrabCar,Quận 7,3.53,20.9
2024-06-25 07:26:02,10.805502,106.667113,GrabBike,Tân Bình,5.5,45.6
2024-06-25 07:34:32,10.748341,106.731694,GrabBike,Quận 7,5.06,41.9
2024-06-25 07:38:22,10.77781,106.693798,GrabBike,Quận 1,11.45,86.0
2024-06-25 07:40:22,10.730402,106.715854,GrabBike,Quận 7,3.62,30.1
2024-06-25 07:42:25,10.772916,106.703441,GrabBike,Quận 1,8.19,57.9
2024-06-25 08:09:13,10.782212,106.695757,GrabBike,Quận 1,5.06,38.9
2024-06-25 08:12:33,10.782384,106.70322,GrabBike,Quận 1,4.14,22.7
2024-06-25 08:35:07,10.77994,106.687781,GrabBike,Quận 3,5.13,25.9
2024-06-25 08:49:12,10.781079,106.700099,GrabBike,Quận 1,6.72,54.1
2024-06-25 09:12:30,10.779976,106.679424,GrabCar,Quận 3,1.68,11.4
2024-06-25 09:14:27,10.768023,106.706871,GrabCar,Quận 1,2.23,12.7
2024-06-25 10:21:20,10.772547,106.701934,GrabBike,Quận 1,2.2,17.1
2024-06-25 10:34:20,10.813867,106.670457,BeBike,Tân Bình,5.65,42.0
2024-06-25 10:40:54,10.770084,106.704434,GrabBike,Quận 1,6.35,28.8
2024-06-25 11:03:18,10.79816,106.739882,BeBike,Quận 2,2.34,12.9
2024-06-25 11:42:26,10.784413,106.689562,GrabBike,Quận 3,6.13,33.4
2024-06-25 11:56:58,10.728743,106.731071,GrabBike,Quận 7,3.83,31.2
2024-06-25 11:57:49,10.76934,106.699494,GrabCar,Quận 1,4.52,33.5
2024-06-25 12:06:40,10.726997,106.72684,GrabCar,Quận 7,6.41,44.1
2024-06-25 12:10:42,10.775148,106.68278,GrabBike,Quận 3,3.17,21.0
2024-06-25 12:15:06,10.723822,106.729357,BeCar,Quận 7,6.49,58.2
2024-06-25 12:17:13,10.770249,106.703017,BeCar,Quận 1,15.16,70.5
2024-06-25 12:29:08,10.809145,106.653559,GrabBike,Tân Bình,3.97,25.9
2024-06-25 12:30:50,10.794151,106.744906,GrabCar,Quận 2,9.13,70.6
2024-06-25 12:40:16,10.778107,106.70687,BeBike,Quận 1,7.14,42.9
2024-06-25 12:52:12,10.77345,106.689487,GrabBike,Quận 3,3.31,19.1
2024-06-25 13:03:58,10.801553,106.733788,GrabBike,Quận 2,7.22,45.3
2024-06-25 13:26:03,10.78381,106.68783,Gojek,Quận 3,3.44,25.5
2024-06-25 13:29:11,10.777327,106.699053,Gojek,Quận 1,9.04,62.0
2024-06-25 13:32:44,10.801356,106.667227,GrabBike,Tân Bình,10.71,57.0
2024-06-25 13:43:54,10.772854,106.69828,GrabBike,Quận 1,4.36,19.6
2024-06-25 14:14:45,10.801434,106.732686,GrabBike,Quận 2,2.73,20.1
2024-06-25 14:32:12,10.776982,106.698749,GrabCar,Quận 1,6.62,37.4
2024-06-25 14:37:07,10.774434,106.700756,BeBike,Quận 1,3.99,32.4
2024-06-25 15:07:24,10.768266,106.698864,GrabBike,Quận 1,4.55,32.7
2024-06-25 15:18:46,10.804714,106.662903,GrabBike,Tân Bình,4.18,38.5
2024-06-25 15:27:48,10.726373,106.711228,GrabBike,Quận 7,9.75,49.5
2024-06-25 15:41:52,10.779002,106.691669,GrabCar,Quận 1,3.58,24.9
2024-06-25 16:27:04,10.773201,106.704955,GrabCar,Quận 1,4.13,38.2
2024-06-25 16:30:32,10.769764,106.698425,GrabBike,Quận 1,9.5,54.7
2024-06-25 16:37:09,10.796716,106.734249,GrabBike,Quận 2,3.48,18.7
2024-06-25 17:00:00,10.777624,106.685823,GrabCar,Quận 3,3.35,18.5
2024-06-25 17:38:56,10.773563,106.691979,GrabBike,Quận 1,7.27,44.3
2024-06-25 17:50:19,10.776183,106.679532,GrabCar,Quận 3,6.27,24.9
2024-06-25 18:02:37,10.78472,106.694242,GrabBike,Quận 1,1.94,20.8
2024-06-25 18:05:24,10.78155,106.683999,BeCar,Quận 3,1.94,16.5
2024-06-25 18:09:47,10.777682,106.698966,BeCar,Quận 1,5.96,44.1
2024-06-25 18:15:18,10.798179,106.75619,GrabCar,Quận 2,2.46,16.8
2024-06-25 18:23:04,10.728559,106.710508,BeBike,Quận 7,5.58,41.6
2024-06-25 18:38:37,10.804608,106.755982,GrabBike,Quận 2,2.98,13.8
2024-06-25 18:44:16,10.778551,106.690527,GrabCar,Quận 3,9.48,61.9
2024-06-25 18:47:47,10.78407,106.684124,GrabCar,Quận 3,5.68,36.3
2024-06-25 18:59:23,10.782848,106.702155,GrabBike,Quận 1,2.04,13.9
2024-06-25 19:14:24,10.811529,106.660444,Gojek,Tân Bình,5.85,35.5
2024-06-25 19:19:47,10.786377,106.683137,GrabCar,Quận 3,7.51,45.9
2024-06-25 19:22:37,10.742052,106.718066,Gojek,Quận 7,4.95,25.6
2024-06-25 19:31:53,10.774888,106.704339,GrabBike,Quận 1,3.25,27.9
2024-06-25 19:36:27,10.783126,106.757846,GrabBike,Quận 2,5.96,28.9
2024-06-25 19:51:27,10.805174,106.665902,GrabBike,Tân Bình,6.88,36.7
2024-06-25 20:36:45,10.774889,106.701626,GrabCar,Quận 1,6.19,32.6
2024-06-25 20:39:23,10.809197,106.671712,BeCar,Tân Bình,4.28,26.2
2024-06-25 20:57:07,10.745631,106.715734,GrabCar,Quận 7,7.84,38.8
2024-06-25 21:05:15,10.738476,106.728417,GrabCar,Quận 7,2.12,16.5
2024-06-25 21:34:32,10.810297,106.672273,GrabBike,Tân Bình,2.09,12.1
2024-06-25 21:55:30,10.782143,106.702921,GrabBike,Quận 1,3.78,27.8
2024-06-25 22:01:09,10.798721,106.754223,GrabBike,Quận 2,12.66,79.0
2024-06-25 22:07:28,10.811758,106.658817,BeBike,Tân Bình,12.28,89.1
2024-06-25 22:12:50,10.781291,106.707086,BeBike,Quận 1,10.43,79.3
2024-06-25 22:20:55,10.77196,106.690868,GrabBike,Quận 1,4.61,40.5
2024-06-25 22:28:58,10.769231,106.693901,GrabBike,Quận 1,1.59,9.9
2024-06-25 22:33:23,10.783636,106.692282,GrabCar,Quận 1,6.02,42.0
2024-06-25 22:43:32,10.79869,106.756011,GrabBike,Quận 2,3.13,20.3
2024-06-25 23:28:48,10.782918,106.697501,GrabBike,Quận 1,7.05,42.6
2024-06-25 23:29:35,10.776419,106.695818,Gojek,Quận 1,5.85,27.7
2024-06-25 23:37:13,10.770505,106.693819,BeBike,Quận 1,15.49,69.5
2024-06-25 23:52:41,10.774426,106.683705,GrabBike,Quận 3,13.73,107.8
2024-06-26 00:13:05,10.770896,106.697261,GrabBike,Quận 1,2.93,20.1
2024-06-26 00:27:34,10.78247,106.701781,GrabBike,Quận 1,4.85,36.1
2024-06-26 00:38:16,10.779267,106.704614,Gojek,Quận 1,3.9,18.6
2024-06-26 00:57:54,10.795824,106.669863,BeBike,Tân Bình,3.42,22.4
2024-06-26 01:01:16,10.771338,106.696227,GrabBike,Quận 1,4.59,36.2
2024-06-26 01:22:37,10.777545,106.679479,GrabBike,Quận 3,1.54,16.5
2024-06-26 01:48:09,10.770953,106.707214,GrabBike,Quận 1,3.12,19.3
2024-06-26 02:05:17,10.778205,106.698531,GrabBike,Quận 1,8.82,67.0
2024-06-26 02:06:51,10.780883,106.704647,GrabBike,Quận 1,0.68,8.4
2024-06-26 02:28:39,10.769874,106.703336,GrabBike,Quận 1,1.73,11.5
2024-06-26 02:32:56,10.783851,106.700538,BeBike,Quận 1,8.96,56.6
2024-06-26 02:35:32,10.778441,106.705667,GrabBike,Quận 1,9.97,76.6
2024-06-26 02:36:11,10.779551,106.707915,GrabCar,Quận 1,2.06,16.0
2024-06-26 02:59:26,10.800654,106.671137,BeBike,Tân Bình,9.0,59.3
2024-06-26 03:20:26,10.778411,106.696583,GrabBike,Quận 1,8.14,66.3
2024-06-26 03:41:24,10.802076,106.759887,BeCar,Quận 2,5.09,33.3
2024-06-26 03:52:36,10.781446,106.757766,GrabBike,Quận 2,3.94,35.5
2024-06-26 03:52:45,10.785078,106.736156,GrabCar,Quận 2,7.67,40.8
2024-06-26 03:56:50,10.76871,106.706599,GrabBike,Quận 1,3.99,22.0
2024-06-26 04:16:42,10.798985,106.731603,BeBike,Quận 2,5.08,35.9
2024-06-26 04:29:59,10.77877,106.692162,GrabCar,Quận 1,8.08,51.1
2024-06-26 04:43:04,10.780774,106.697363,GrabCar,Quận 1,3.17,18.6
2024-06-26 04:53:52,10.76888,106.704929,GrabBike,Quận 1,3.67,23.7
2024-06-26 05:48:03,10.737172,106.728186,GrabBike,Quận 7,10.59,61.5
2024-06-26 06:14:56,10.779467,106.697819,GrabCar,Quận 1,2.38,19.9
2024-06-26 06:15:38,10.74096,106.705443,BeBike,Quận 7,7.16,57.6
2024-06-26 06:20:31,10.773776,106.704001,GrabBike,Quận 1,4.92,29.1
2024-06-26 06:20:53,10.742892,106.731622,BeBike,Quận 7,6.29,35.4
2024-06-26 06:48:17,10.738331,106.733266,GrabCar,Quận 7,4.99,25.4
2024-06-26 06:52:50,10.736731,106.720014,GrabCar,Quận 7,3.0,22.6
2024-06-26 07:06:57,10.77555,106.688904,GrabBike,Quận 3,1.47,11.1
2024-06-26 07:23:25,10.797301,106.743823,GrabBike,Quận 2,1.95,13.4
2024-06-26 07:25:10,10.722613,106.708771,GrabBike,Quận 7,3.48,27.4
2024-06-26 07:55:33,10.769946,106.696761,Gojek,Quận 1,7.48,53.3
2024-06-26 08:24:36,10.774862,106.690052,GrabBike,Quận 3,5.69,36.0
2024-06-26 08:37:33,10.812987,106.671419,GrabBike,Tân Bình,8.63,68.6
2024-06-26 08:42:06,10.778351,106.700734,GrabBike,Quận 1,6.23,35.3
2024-06-26 09:02:19,10.802273,106.742189,GrabBike,Quận 2,4.44,16.6
2024-06-26 09:09:11,10.76906,106.698467,GrabBike,Quận 1,9.14,68.1
2024-06-26 09:26:05,10.781967,106.685692,GrabBike,Quận 3,5.35,36.3
2024-06-26 09:47:43,10.770703,106.704101,GrabBike,Quận 1,9.14,40.4
2024-06-26 09:53:57,10.780443,106.694137,BeBike,Quận 1,5.09,34.1
2024-06-26 09:55:20,10.777371,106.704226,BeCar,Quận 1,2.66,22.5
2024-06-26 10:09:09,10.780192,106.738255,Gojek,Quận 2,5.93,41.3
2024-06-26 10:10:26,10.776025,106.705211,GrabCar,Quận 1,4.38,27.2
2024-06-26 10:11:42,10.799974,106.73453,GrabBike,Quận 2,2.44,16.5
2024-06-26 10:18:06,10.791569,106.739139,BeBike,Quận 2,11.83,98.2
2024-06-26 10:18:13,10.779226,106.685569,BeBike,Quận 3,4.51,28.3
2024-06-26 10:38:05,10.776489,106.692548,GrabBike,Quận 1,4.06,24.9
